allah,0.153192
unto,0.079340
you,0.070018
has,0.052934
who,0.049217
those,0.040020
thou,0.039320
we,0.035340
and,0.031265
thy,0.031260
ye,0.028490
thee,0.028215
god,0.027144
of,0.022269
indeed,0.020347
i,0.019982
man,0.019547
punishment,0.019297
believers,0.019286
hath,0.019037
except,0.018847
the,0.018382
israel,0.017985
king,0.016875
unbelievers,0.015908
your,0.015455
do,0.014057
what,0.013691
verses,0.013677
up,0.013212
house,0.013022
does,0.012916
believe,0.012842
clear,0.012692
its,0.012528
nation,0.012518
shalt,0.012491
behold,0.012376
saith,0.012217
out,0.012155
messenger,0.012126
also,0.011618
all,0.011590
is,0.010787
disbelieve,0.010049
went,0.010046
son,0.009860
replied,0.009712
surely,0.009377
lord,0.009153
knows,0.009039
merciful,0.008909
belied,0.008837
men,0.008716
thine,0.008639
hast,0.008627
his,0.008494
was,0.008447
harmdoers,0.008367
are,0.008075
jerusalem,0.008063
judah,0.007855
now,0.007852
created,0.007852
came,0.007680
worshipers,0.007611
will,0.007589
thus,0.007416
into,0.007394
say,0.007307
pass,0.007174
hand,0.007121
me,0.007121
cautious,0.007107
guided,0.007048
muhammad,0.007023
order,0.006862
koran,0.006771
most,0.006738
children,0.006627
thereof,0.006599
2,0.006598
even,0.006575
david,0.006491
s,0.006451
spake,0.006282
they,0.006130
knower,0.005933
gehenna,0.005933
human,0.005933
guidance,0.005849
heavens,0.005772
belongs,0.005765
that,0.005715
book,0.005567
signs,0.005517
city,0.005515
her,0.005504
go,0.005476
sons,0.005470
belie,0.005430
comes,0.005430
path,0.005396
wage,0.005346
jesus,0.005253
3,0.005201
4,0.005092
been,0.005047
guardian,0.005011
brethren,0.005010
never,0.005008
painful,0.005005
christ,0.004971
land,0.004927
mine,0.004796
my,0.004783
name,0.004767
heart,0.004757
astray,0.004754
art,0.004729
egypt,0.004679
forgiving,0.004659
servants,0.004572
worlds,0.004490
5,0.004487
father,0.004474
priest,0.004378
would,0.004349
these,0.004341
law,0.004319
religion,0.004275
according,0.004270
bounty,0.004245
messengers,0.004197
servant,0.004177
7,0.004173
gardens,0.004143
deeds,0.004142
9,0.004113
saying,0.004107
recompense,0.004092
guide,0.004092
days,0.004076
sword,0.004064
have,0.004007
glory,0.003956
6,0.003953
each,0.003942
hundred,0.003921
8,0.003907
10,0.003895
whatever,0.003839
mouth,0.003811
permission,0.003763
wherefore,0.003739
13,0.003714
14,0.003690
paradise,0.003687
11,0.003642
only,0.003632
12,0.003618
ask,0.003611
1,0.003594
unseen,0.003588
towards,0.003588
favors,0.003588
best,0.003585
priests,0.003563
voice,0.003551
heard,0.003528
yea,0.003437
burnt,0.003425
favor,0.003421
15,0.003413
altar,0.003377
seized,0.003351
willed,0.003338
disbelieved,0.003338
disbelief,0.003338
resurrection,0.003337
if,0.003320
took,0.003303
forgiveness,0.003300
anything,0.003284
associate,0.003268
gives,0.003254
term,0.003254
16,0.003244
in,0.003241
at,0.003229
cities,0.003187
wilderness,0.003172
