allah,2778.575055
jesus,1296.972790
lord,1119.329010
israel,1070.162576
thi,953.891134
king,884.373899
thou,776.968632
christ,649.053579
thee,633.996601
believ,600.444336
land,500.974270
son,488.487420
hous,481.915279
shalt,445.526338
judah,429.452032
children,359.008413
unbeliev,346.320245
discipl,342.782322
punish,332.920805
world,331.981959
david,328.064724
thine,292.337386
thereof,284.939608
guid,270.243794
hand,269.348749
beli,267.770527
disbeliev,261.940785
vers,261.940785
messeng,253.144299
clear,247.309780
egypt,241.287575
forgiv,237.228677
faith,229.666477
repli,229.216286
citi,226.411464
paul,216.762988
behold,216.159456
host,215.011190
hast,213.198112
offer,212.016227
worship,211.987791
peter,202.761706
receiv,198.926370
truth,197.252049
resurrect,193.432619
hundr,188.862121
mine,185.843119
john,184.107610
congreg,181.713952
creat,179.663764
burnt,174.511659
daughter,172.208368
preach,170.667789
year,170.627877
sign,169.474746
servant,167.759248
order,165.314511
promis,161.349283
harmdoer,160.812909
pass,159.831359
princ,158.544248
sword,155.306116
hour,154.975138
angel,153.874316
altar,151.549025
gospel,149.950752
thing,147.329858
deed,147.253438
peopl,147.109850
favor,143.746290
church,143.746290
whosoev,143.581479
levit,137.552921
philistin,137.370357
follow,136.594620
human,134.442982
iniqu,133.287914
aaron,132.121687
cautious,131.342782
muhammad,129.792851
reveal,129.305785
hath,129.290320
devil,127.162523
place,126.458600
koran,125.143735
pharise,125.143735
know,124.746463
gold,121.539959
jerusalem,120.544138
tabernacl,118.412868
satan,118.104559
jew,116.279910
twenti,116.199175
priest,114.495437
saul,111.108233
joshua,111.042256
thousand,109.952028
knower,109.654007
gehenna,109.654007
guardian,109.654007
heaven,109.464168
guidanc,108.105654
mari,108.105654
god,107.497811
reign,106.794949
gate,105.339297
field,105.243080
hearken,105.185974
recompens,105.059711
book,104.546582
recit,103.461269
associ,103.071835
babylon,102.596626
ghost,101.524875
silver,101.335062
patient,101.068423
true,100.158858
life,100.017034
cut,99.096525
religion,98.817898
jacob,98.295755
saith,98.125295
belong,97.440004
chariti,97.270332
apostl,97.270332
doubt,96.365740
wick,94.814305
verili,94.392790
synagogu,93.790801
midst,92.474641
brought,92.264424
author,92.244459
astray,91.455412
statut,91.339473
simon,91.081195
power,89.724120
tribe,89.327542
ephraim,88.716981
wage,86.811824
zion,86.757099
wall,86.685531
solomon,86.219672
tent,86.101652
inhabit,85.047476
captiv,84.572803
merci,84.369361
moab,83.480343
disput,83.347304
paradis,83.347304
smote,83.161629
grace,82.815369
knowledg,82.745792
young,81.533683
ram,81.514863
bounti,81.219750
prostrat,80.254535
earn,80.254535
warn,79.780412
seiz,79.496888
wilder,78.919685
